timestamp_s,climate_temp_C,temp_01_C,temp_02_C,temp_03_C,battery_temp_mean_C,battery_temp_min_C,battery_temp_max_C,battery_temp_spread_C
27707.075706,24.974815368652344,27.263519287109375,27.027984619140625,27.211578369140625,27.167694091796875,27.027984619140625,27.263519287109375,0.23553466796875
27708.045705999997,24.974565505981445,27.284576416015625,27.04986572265625,27.194671630859375,27.176371256510418,27.04986572265625,27.284576416015625,0.234710693359375
27709.025706,24.97327423095703,27.285003662109375,27.021728515625,27.175689697265625,27.160807291666668,27.021728515625,27.285003662109375,0.263275146484375
27709.995705999998,24.967666625976562,27.2672119140625,27.043609619140625,27.21112060546875,27.173980712890625,27.043609619140625,27.2672119140625,0.223602294921875
27710.965706,24.968719482421875,27.2593994140625,27.058074951171875,27.197601318359375,27.17169189453125,27.058074951171875,27.2593994140625,0.201324462890625
27711.935706,24.975252151489258,27.2593994140625,27.05853271484375,27.175689697265625,27.164540608723957,27.05853271484375,27.2593994140625,0.20086669921875
27712.915706,24.979448318481445,27.292877197265625,27.069244384765625,27.20867919921875,27.190266927083332,27.069244384765625,27.292877197265625,0.2236328125
27713.885705999997,24.98417091369629,27.275054931640625,27.083221435546875,27.215240478515625,27.191172281901043,27.083221435546875,27.275054931640625,0.19183349609375
27714.855706,24.98417091369629,27.277099609375,27.051116943359375,27.204559326171875,27.177591959635418,27.051116943359375,27.277099609375,0.225982666015625
27715.825706,24.9847412109375,27.282989501953125,27.061370849609375,27.22760009765625,27.190653483072918,27.061370849609375,27.282989501953125,0.22161865234375
27716.805706,24.984329223632812,27.271331787109375,27.08038330078125,27.191375732421875,27.1810302734375,27.08038330078125,27.271331787109375,0.190948486328125
27717.775706,24.995437622070312,27.272979736328125,27.047393798828125,27.20086669921875,27.173746744791668,27.047393798828125,27.272979736328125,0.2255859375
27718.745705999998,25.002967834472656,27.269287109375,27.0750732421875,27.21856689453125,27.187642415364582,27.0750732421875,27.269287109375,0.1942138671875
27719.725705999997,25.004621505737305,27.301116943359375,27.077056884765625,27.1851806640625,27.187784830729168,27.077056884765625,27.301116943359375,0.22406005859375
27720.695706,25.007410049438477,27.295379638671875,27.051116943359375,27.205413818359375,27.183970133463543,27.051116943359375,27.295379638671875,0.2442626953125
27721.665706,25.01430892944336,27.2791748046875,27.063446044921875,27.20867919921875,27.183766682942707,27.063446044921875,27.2791748046875,0.215728759765625
27722.635705999997,25.017414093017578,27.286224365234375,27.08038330078125,27.2198486328125,27.195485432942707,27.08038330078125,27.286224365234375,0.205841064453125
27723.615706,25.024641036987305,27.270172119140625,27.05767822265625,27.202972412109375,27.17694091796875,27.05767822265625,27.270172119140625,0.212493896484375
27724.585705999998,25.024641036987305,27.28125,27.070068359375,27.2255859375,27.192301432291668,27.070068359375,27.28125,0.211181640625
27725.555706,25.02825355529785,27.301605224609375,27.087799072265625,27.194671630859375,27.194691975911457,27.087799072265625,27.301605224609375,0.21380615234375
27726.525706,25.02397918701172,27.266815185546875,27.0721435546875,27.198822021484375,27.17926025390625,27.0721435546875,27.266815185546875,0.194671630859375
27727.505706,25.011146545410156,27.277099609375,27.072540283203125,27.20330810546875,27.184315999348957,27.072540283203125,27.277099609375,0.204559326171875
27728.475705999997,24.998477935791016,27.30316162109375,27.10064697265625,27.2103271484375,27.2047119140625,27.10064697265625,27.30316162109375,0.2025146484375
27729.445706,24.99004554748535,27.300262451171875,27.061798095703125,27.226776123046875,27.196278889973957,27.061798095703125,27.300262451171875,0.23846435546875
27730.415706,24.98227882385254,27.3006591796875,27.068023681640625,27.21649169921875,27.195058186848957,27.068023681640625,27.3006591796875,0.232635498046875
27731.395706,24.973712921142578,27.301605224609375,27.07830810546875,27.232177734375,27.204030354817707,27.07830810546875,27.301605224609375,0.223297119140625
27732.365706,24.972705841064453,27.28582763671875,27.0799560546875,27.21649169921875,27.194091796875,27.0799560546875,27.28582763671875,0.20587158203125
27733.335705999998,24.972705841064453,27.3028564453125,27.07586669921875,27.21197509765625,27.1968994140625,27.07586669921875,27.3028564453125,0.22698974609375
27734.305706,24.97376251220703,27.287506103515625,27.0643310546875,27.2049560546875,27.185597737630207,27.0643310546875,27.287506103515625,0.223175048828125
27735.285706,24.97505760192871,27.274322509765625,27.076263427734375,27.21368408203125,27.188090006510418,27.076263427734375,27.274322509765625,0.19805908203125
27736.255706,24.97665023803711,27.3214111328125,27.07415771484375,27.228515625,27.208028157552082,27.07415771484375,27.3214111328125,0.24725341796875
27737.225705999997,24.976757049560547,27.297821044921875,27.088226318359375,27.231719970703125,27.205922444661457,27.088226318359375,27.297821044921875,0.2095947265625
27738.195706,24.974401473999023,27.291656494140625,27.080780029296875,27.2099609375,27.194132486979168,27.080780029296875,27.291656494140625,0.21087646484375
27739.175705999998,24.979129791259766,27.3197021484375,27.078704833984375,27.22760009765625,27.208669026692707,27.078704833984375,27.3197021484375,0.240997314453125
27740.145706,24.98954200744629,27.311065673828125,27.095306396484375,27.22760009765625,27.211324055989582,27.095306396484375,27.311065673828125,0.21575927734375
27741.115706,24.99909782409668,27.311065673828125,27.095306396484375,27.20660400390625,27.204325358072918,27.095306396484375,27.311065673828125,0.21575927734375
27742.085705999998,25.0015869140625,27.308258056640625,27.0948486328125,27.207855224609375,27.203653971354168,27.0948486328125,27.308258056640625,0.213409423828125
27743.065705999998,25.0015869140625,27.31939697265625,27.087066650390625,27.21484375,27.207102457682293,27.087066650390625,27.31939697265625,0.232330322265625
27744.035706,25.00979232788086,27.28790283203125,27.083343505859375,27.219390869140625,27.196879069010418,27.083343505859375,27.28790283203125,0.204559326171875
27745.005706,25.018291473388672,27.28790283203125,27.08367919921875,27.219390869140625,27.196990966796875,27.08367919921875,27.28790283203125,0.2042236328125
27745.975705999997,25.027137756347656,27.31317138671875,27.085357666015625,27.24700927734375,27.215179443359375,27.085357666015625,27.31317138671875,0.227813720703125
27746.955705999997,25.035924911499023,27.301605224609375,27.0709228515625,27.20172119140625,27.191416422526043,27.0709228515625,27.301605224609375,0.230682373046875
27747.925705999998,25.03857421875,27.30816650390625,27.093231201171875,27.21734619140625,27.206247965494793,27.093231201171875,27.30816650390625,0.214935302734375
27748.895706,25.026809692382812,27.3052978515625,27.109710693359375,27.2371826171875,27.217397054036457,27.109710693359375,27.3052978515625,0.195587158203125
27749.865706,25.01559066772461,27.318145751953125,27.0894775390625,27.200469970703125,27.20269775390625,27.0894775390625,27.318145751953125,0.228668212890625
27750.845706,25.0001220703125,27.3028564453125,27.10308837890625,27.226837158203125,27.210927327473957,27.10308837890625,27.3028564453125,0.19976806640625
27751.815705999998,24.98554229736328,27.29833984375,27.073822021484375,27.2288818359375,27.200347900390625,27.073822021484375,27.29833984375,0.224517822265625
27752.785706,24.98554229736328,27.294952392578125,27.104705810546875,27.236724853515625,27.212127685546875,27.104705810546875,27.294952392578125,0.19024658203125
27753.765706,24.973188400268555,27.3123779296875,27.0667724609375,27.2467041015625,27.2086181640625,27.0667724609375,27.3123779296875,0.24560546875
27754.735706,24.963382720947266,27.31146240234375,27.083221435546875,27.227264404296875,27.207316080729168,27.083221435546875,27.31146240234375,0.228240966796875
27755.705705999997,24.958436965942383,27.335113525390625,27.086639404296875,27.231292724609375,27.217681884765625,27.086639404296875,27.335113525390625,0.24847412109375
27756.675705999998,24.958301544189453,27.328460693359375,27.074615478515625,27.2664794921875,27.223185221354168,27.074615478515625,27.328460693359375,0.25384521484375
27757.655705999998,24.960386276245117,27.31982421875,27.118408203125,27.24786376953125,27.22869873046875,27.118408203125,27.31982421875,0.201416015625
27758.625706,24.962574005126953,27.2962646484375,27.09033203125,27.250030517578125,27.212209065755207,27.09033203125,27.2962646484375,0.2059326171875
27759.595706,24.964765548706055,27.32598876953125,27.0667724609375,27.2412109375,27.211324055989582,27.0667724609375,27.32598876953125,0.25921630859375
27760.565705999998,24.972553253173828,27.31610107421875,27.107635498046875,27.236328125,27.220021565755207,27.107635498046875,27.31610107421875,0.208465576171875
27761.545705999997,24.9769287109375,27.317291259765625,27.089599609375,27.2491455078125,27.218678792317707,27.089599609375,27.317291259765625,0.227691650390625
27762.515706,24.9769287109375,27.30657958984375,27.09033203125,27.24298095703125,27.213297526041668,27.09033203125,27.30657958984375,0.21624755859375
27763.485706,24.98196792602539,27.35791015625,27.077056884765625,27.228515625,27.221160888671875,27.077056884765625,27.35791015625,0.280853271484375
