timestamp_s,voltage_V,current_A,power_W,power_calculated_W,phase
31917.445706,42.619380950927734,-52.02555847167969,-2217.297119140625,-2217.2970956892823,discharge
31918.675705999998,42.618675231933594,-52.023841857910156,-2217.187255859375,-2217.1872204597457,discharge
31919.895706,42.618370056152344,-52.00724792480469,-2216.464111328125,-2216.464137661387,discharge
31921.115705999997,42.618141174316406,-51.949546813964844,-2213.9931640625,-2213.993120059313,discharge
31922.335705999998,42.617130279541016,-51.9683837890625,-2214.743408203125,-2214.743382355664,discharge
31923.555706,42.616310119628906,-52.0411491394043,-2217.8017578125,-2217.8017507067125,discharge
31924.775706,42.615623474121094,-52.031803131103516,-2217.36767578125,-2217.3677309147024,discharge
31925.995705999998,42.61491775512695,-52.045631408691406,-2217.92041015625,-2217.9203019950364,discharge
31927.215706,42.614688873291016,-52.00104522705078,-2216.00830078125,-2216.008363436704,discharge
31928.445706,42.6142692565918,-52.02064514160156,-2216.82177734375,-2216.821778965823,discharge
31929.665706,42.61322021484375,-52.05087661743164,-2218.055419921875,-2218.055467674276,discharge
31930.885705999997,42.61240005493164,-52.03175354003906,-2217.197998046875,-2217.19789740775,discharge
31932.105706,42.611637115478516,-52.007484436035156,-2216.1240234375,-2216.124054077227,discharge
31933.325706,42.61150360107422,-52.053688049316406,-2218.0859375,-2218.08591576264,discharge
31934.545705999997,42.61091232299805,-52.004859924316406,-2215.974609375,-2215.9745266048412,discharge
31935.765706,42.61009216308594,-52.04916000366211,-2217.819580078125,-2217.819504767249,discharge
31936.985706,42.609806060791016,-51.98426055908203,-2215.039306640625,-2215.039260636113,discharge
31938.205705999997,42.608890533447266,-52.02098083496094,-2216.556396484375,-2216.5562778394087,discharge
31939.435706,42.607688903808594,-52.001426696777344,-2215.66064453125,-2215.660611250496,discharge
31940.655705999998,42.60734558105469,-52.038429260253906,-2217.21923828125,-2217.219338986906,discharge
31941.875706,42.60662078857422,-52.06890106201172,-2218.47998046875,-2218.4799224269227,discharge
31943.095706,42.6066780090332,-52.03404235839844,-2216.997802734375,-2216.997688272677,discharge
31944.315705999998,42.60541915893555,-52.02593994140625,-2216.5869140625,-2216.58697834122,discharge
31945.535706,42.60469436645508,-52.06575393676758,-2218.24560546875,-2218.245533435038,discharge
31946.755706,42.60417938232422,-52.048492431640625,-2217.4833984375,-2217.4833081371617,discharge
31947.975705999997,42.60429382324219,-51.995994567871094,-2215.252685546875,-2215.252630201285,discharge
31949.205705999997,42.60332107543945,-52.03847885131836,-2217.011962890625,-2217.0120227801817,discharge
31950.425705999998,42.60265350341797,-52.047203063964844,-2217.348876953125,-2217.3489579561283,discharge
31951.645706,42.60210037231445,-52.01068115234375,-2215.76416015625,-2215.764258884592,discharge
31952.865705999997,42.60162353515625,-51.999855041503906,-2215.2783203125,-2215.278248360846,discharge
31954.085705999998,42.6011848449707,-52.033660888671875,-2216.695556640625,-2216.695605678833,discharge
31955.305706,42.60028839111328,-52.01191711425781,-2215.72265625,-2215.7226688420633,discharge
31956.525706,42.599754333496094,-51.991607666015625,-2214.829833984375,-2214.829713975778,discharge
31957.745705999998,42.5990104675293,-52.02779769897461,-2216.332763671875,-2216.332698781116,discharge
31958.965706,42.597999572753906,-52.03380584716797,-2216.5361328125,-2216.536039246421,discharge
31960.195706,42.5975227355957,-52.03929138183594,-2216.744873046875,-2216.744897782046,discharge
31961.415706,42.5975227355957,-51.992130279541016,-2214.73583984375,-2214.735951654802,discharge
31962.635705999997,42.596702575683594,-52.02369689941406,-2216.037841796875,-2216.0379437118536,discharge
31963.855706,42.59632110595703,-51.98950958251953,-2214.561767578125,-2214.561844318232,discharge
31965.075706,42.5959587097168,-52.001953125,-2215.072998046875,-2215.0730481371284,discharge
31966.295705999997,42.595272064208984,-51.97882843017578,-2214.05224609375,-2214.052338562178,discharge
31967.515706,42.594242095947266,-51.99150848388672,-2214.538818359375,-2214.538899296167,discharge
31968.735706,42.59305953979492,-52.05564498901367,-2217.209228515625,-2217.2091863994865,discharge
31969.965706,42.592811584472656,-52.01740264892578,-2215.5673828125,-2215.5674301393447,discharge
31971.185706,42.592411041259766,-52.00490951538086,-2215.014404296875,-2215.0144822426228,discharge
31972.405705999998,42.59176254272461,-51.988983154296875,-2214.302490234375,-2214.3024253455224,discharge
31973.625706,42.59117126464844,-51.972816467285156,-2213.5830078125,-2213.5831272642827,discharge
31974.845706,42.59082794189453,-51.98950958251953,-2214.2763671875,-2214.2762574125663,discharge
